time,conc,BC637,Abs637,scat450,scat525,scat635,Angstrom,SSA637,total_conc_smps,total_volume,mean_diameter
2017-07-17 18:00:00, NaN, 0.179, 1.184, NaN, NaN, NaN, NaN, NaN, 8594.879, 4.979, 38.272
2017-07-17 18:30:00, NaN, 0.402, 2.653, NaN, NaN, NaN, NaN, NaN, 11589.655, 5.481, 35.348
2017-07-17 19:00:00, NaN, 0.399, 2.631, NaN, NaN, NaN, NaN, NaN, 11507.859, 5.218, 34.365
2017-07-17 19:30:00, NaN, 0.478, 3.154, NaN, NaN, NaN, NaN, NaN, 11087.934, 5.453, 35.015
2017-07-17 20:00:00, NaN, 0.588, 3.882, NaN, NaN, NaN, NaN, NaN, 8786.775, 5.429, 37.015
2017-07-17 20:30:00, NaN, 1.004, 6.629, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-17 21:00:00, NaN, 1.004, 6.625, NaN, NaN, NaN, NaN, NaN, 12190.266, 8.805, 43.256
2017-07-17 21:30:00, NaN, 0.846, 5.582, NaN, NaN, NaN, NaN, NaN, 12803.223, 8.244, 42.068
2017-07-17 22:00:00, NaN, 1.998, 13.185, NaN, NaN, NaN, NaN, NaN, 19281.571, 14.509, 48.720
2017-07-17 22:30:00, NaN, 1.045, 6.899, NaN, NaN, NaN, NaN, NaN, 14612.440, 9.711, 46.520
2017-07-17 23:00:00, NaN, 0.717, 4.729, NaN, NaN, NaN, NaN, NaN, 14896.620, 9.858, 47.478
2017-07-17 23:30:00, NaN, 0.984, 6.492, NaN, NaN, NaN, NaN, NaN, 14827.637, 10.287, 50.183
2017-07-18 00:00:00, NaN, 1.063, 7.018, 56.870, 46.706, 46.786, 0.544, 0.885, 14670.347, 10.577, 50.840
2017-07-18 00:30:00, NaN, 0.929, 6.129, 49.432, 40.968, 40.025, 0.609, 0.813, NaN, NaN, NaN
2017-07-18 01:00:00, NaN, 0.855, 5.644, 45.568, 36.775, 34.903, 0.755, 0.793, NaN, NaN, NaN
2017-07-18 01:30:00, NaN, 2.392, 15.784, 70.143, 58.047, 57.167, 0.593, 0.747, NaN, NaN, NaN
2017-07-18 02:00:00, NaN, 4.692, 30.966, NaN, NaN, NaN, 0.551, 0.674, NaN, NaN, NaN
2017-07-18 02:30:00, NaN, 4.723, 31.171, NaN, NaN, NaN, 0.434, 0.799, NaN, NaN, NaN
2017-07-18 03:00:00, NaN, 3.231, 21.322, NaN, NaN, NaN, 0.356, 0.900, NaN, NaN, NaN
2017-07-18 03:30:00, NaN, 2.743, 18.102, NaN, NaN, NaN, 0.219, 0.918, NaN, NaN, NaN
2017-07-18 04:00:00, NaN, 2.594, 17.117, NaN, NaN, NaN, 0.230, 0.923, NaN, NaN, NaN
2017-07-18 04:30:00, NaN, 2.543, 16.781, NaN, NaN, NaN, 0.160, 0.933, NaN, NaN, NaN
2017-07-18 05:00:00, NaN, 2.520, 16.634, NaN, NaN, NaN, 0.125, 0.936, NaN, NaN, NaN
2017-07-18 05:30:00, NaN, 2.083, 13.749, NaN, NaN, NaN, 0.168, 0.938, NaN, NaN, NaN
2017-07-18 06:00:00, NaN, 1.818, 11.998, NaN, NaN, NaN, 0.216, 0.938, NaN, NaN, NaN
2017-07-18 06:30:00, NaN, 1.285, 8.480, NaN, NaN, NaN, 0.372, 0.945, NaN, NaN, NaN
2017-07-18 07:00:00, NaN, 0.958, 6.321, NaN, NaN, NaN, 0.417, 0.954, NaN, NaN, NaN
2017-07-18 07:30:00, NaN, 1.479, 9.760, NaN, NaN, NaN, 0.235, 0.939, NaN, NaN, NaN
2017-07-18 08:00:00, NaN, 2.850, 18.808, NaN, NaN, NaN, 0.270, 0.883, NaN, NaN, NaN
2017-07-18 08:30:00, NaN, 1.465, 9.671, NaN, NaN, NaN, 0.319, 0.922, NaN, NaN, NaN
2017-07-18 09:00:00, NaN, 0.960, 6.337, NaN, NaN, NaN, 0.550, 0.917, NaN, NaN, NaN
2017-07-18 09:30:00, NaN, 0.641, 4.232, NaN, NaN, NaN, 0.821, 0.913, NaN, NaN, NaN
2017-07-18 10:00:00, NaN, 0.381, 2.511, 28.286, 20.017, 10.764, 2.769, 0.834, NaN, NaN, NaN
2017-07-18 10:30:00, NaN, 0.440, 2.906, 24.356, 16.946, 8.728, 3.089, 0.756, NaN, NaN, NaN
2017-07-18 11:00:00, NaN, 0.525, 3.467, 25.232, 18.506, 13.118, 1.898, 0.801, NaN, NaN, NaN
2017-07-18 11:30:00, NaN, 0.651, 4.297, 26.770, 19.906, 15.250, 1.626, 0.786, NaN, NaN, NaN
2017-07-18 12:00:00, NaN, 0.524, 3.460, 27.758, 20.734, 15.865, 1.616, 0.836, 6589.649, 6.408, 38.540
2017-07-18 12:30:00, NaN, 0.541, 3.573, 28.603, 21.471, 16.427, 1.603, 0.822, 6407.884, 6.596, 40.633
2017-07-18 13:00:00, NaN, 0.447, 2.952, 29.159, 21.885, 16.685, 1.614, 0.852, 7107.312, 6.753, 42.822
2017-07-18 13:30:00, NaN, 0.429, 2.831, 28.750, 21.519, 16.335, 1.634, 0.855, 7201.693, 6.549, 42.555
2017-07-18 14:00:00, NaN, 0.509, 3.360, 27.627, 20.744, 15.941, 1.588, 0.829, 7363.943, 6.411, 42.575
2017-07-18 14:30:00, NaN, 0.593, 3.912, 29.900, 21.719, 15.928, 1.815, 0.810, 7265.122, 6.943, 44.457
2017-07-18 15:00:00, NaN, 0.561, 3.701, 34.281, 25.624, 19.953, 1.562, 0.844, 6590.786, 7.285, 45.862
2017-07-18 15:30:00, NaN, 0.565, 3.730, 36.667, 27.085, 21.174, 1.582, 0.847, 6342.499, 7.802, 47.875
2017-07-18 16:00:00, NaN, 0.684, 4.513, 37.818, 28.507, 21.730, 1.602, 0.835, 6218.059, 7.499, 48.115
2017-07-18 16:30:00, NaN, 0.563, 3.714, 36.649, 28.080, 21.923, 1.485, 0.861, 6236.872, 7.073, 46.712
2017-07-18 17:00:00, NaN, 0.629, 4.149, 36.030, 27.668, 21.860, 1.443, 0.845, 6610.341, 7.214, 46.685
2017-07-18 17:30:00, NaN, 0.651, 4.297, 41.017, 31.105, 25.224, 1.407, 0.858, 7269.398, 8.497, 50.160
2017-07-18 18:00:00, NaN, 0.668, 4.412, 40.103, 30.631, 25.932, 1.255, 0.861, 6999.548, 7.767, 48.252
2017-07-18 18:30:00, NaN, 0.657, 4.335, 34.776, 26.269, 20.903, 1.468, 0.841, 6572.688, 7.462, 48.470
2017-07-18 19:00:00, NaN, 0.762, 5.031, 36.683, 27.026, 21.968, 1.471, 0.826, 6673.033, 7.641, 49.505
2017-07-18 19:30:00, NaN, 0.702, 4.634, 43.267, 32.913, 27.857, 1.277, 0.864, 7418.577, 8.354, 50.062
2017-07-18 20:00:00, NaN, 0.594, 3.918, 43.286, 33.213, 28.426, 1.206, 0.884, 7273.285, 8.210, 50.012
2017-07-18 20:30:00, NaN, 0.773, 5.102, 41.303, 31.333, 27.478, 1.164, 0.856, 7499.114, 7.973, 50.700
2017-07-18 21:00:00, NaN, 1.220, 8.052, 48.567, 38.363, 34.647, 0.973, 0.822, 9094.781, 10.064, 54.070
2017-07-18 21:30:00, NaN, 1.135, 7.491, 53.589, 41.691, 37.086, 1.051, 0.846, 8790.155, 9.608, 53.807
2017-07-18 22:00:00, NaN, 0.569, 3.756, 42.013, 32.389, 28.017, 1.169, 0.900, 6681.068, 7.529, 49.587
2017-07-18 22:30:00, NaN, 0.690, 4.551, 35.617, 28.673, 24.748, 1.044, 0.847, 5968.037, 7.167, 48.085
2017-07-18 23:00:00, NaN, 0.828, 5.461, 35.770, 28.145, 24.233, 1.117, 0.803, 7593.451, 7.823, 49.290
2017-07-18 23:30:00, NaN, 0.709, 4.677, 56.284, 44.767, 39.770, 0.992, 0.884, 8693.855, 9.626, 55.027
2017-07-19 00:00:00, NaN, 0.432, 2.852, 48.129, 36.635, 31.960, 1.216, 0.944, 7683.566, 8.205, 51.646
2017-07-19 00:30:00, NaN, 0.794, 5.243, 49.662, 38.135, 32.034, 1.285, 0.868, 8362.742, 9.135, 52.218
2017-07-19 01:00:00, NaN, 1.112, 7.336, 56.326, 43.177, 37.516, 1.163, 0.851, 7972.203, 9.107, 52.117
2017-07-19 01:30:00, NaN, 0.599, 3.952, 51.661, 39.971, 35.657, 1.055, 0.856, 7165.423, 8.287, 51.227
2017-07-19 02:00:00, NaN, 0.583, 3.846, 43.749, 33.063, 26.215, 1.478, 0.821, 7198.791, 7.297, 48.575
2017-07-19 02:30:00, NaN, 0.510, 3.364, 33.513, 25.390, 22.901, 1.096, 0.834, 5984.388, 6.733, 48.985
2017-07-19 03:00:00, NaN, 0.854, 5.640, 33.562, 24.844, 19.100, 1.626, 0.736, 5748.294, 6.946, 50.297
2017-07-19 03:30:00, NaN, 0.832, 5.493, 34.990, 25.903, 19.854, 1.636, 0.727, 5552.265, 6.909, 49.760
2017-07-19 04:00:00, NaN, 0.224, 1.479, 33.435, 25.720, 18.498, 1.720, 0.685, 5456.900, 6.562, 47.940
2017-07-19 04:30:00, NaN, -0.099, -0.653, 32.821, 25.143, 18.219, 1.709, 0.790, 5613.899, 6.458, 47.347
2017-07-19 05:00:00, NaN, 0.265, 1.748, 33.339, 25.243, 18.801, 1.659, 0.675, 5414.464, 6.096, 47.253
2017-07-19 05:30:00, NaN, -0.056, -0.370, 27.193, 20.830, 16.940, 1.382, 0.805, 4962.202, 5.301, 43.755
2017-07-19 06:00:00, NaN, 0.168, 1.109, 25.900, 19.530, 14.197, 1.744, 0.726, 4485.982, 5.125, 42.820
2017-07-19 06:30:00, NaN, 0.062, 0.412, 25.175, 18.950, 13.464, 1.816, 0.700, 4189.971, 4.791, 41.154
2017-07-19 07:00:00, NaN, 0.019, 0.125, 19.953, 14.480, 8.892, 2.356, 0.421, 3972.783, 4.551, 40.118
2017-07-19 07:30:00, NaN, -0.119, -0.788, 18.407, 13.238, 7.717, 2.537, 0.411, 3849.057, 4.091, 40.137
2017-07-19 08:00:00, NaN, 0.320, 2.115, 13.986, 10.334, 6.677, 2.153, 0.444, 3903.844, 3.985, 38.733
2017-07-19 08:30:00, NaN, -0.218, -1.440, 12.738, 9.012, 4.590, 2.990, 0.506, 3797.542, 3.636, 37.493
2017-07-19 09:00:00, NaN, 0.027, 0.178, 11.667, 7.948, 2.609, 4.408, 0.221, 3568.554, 3.572, 37.065
2017-07-19 09:30:00, NaN, 0.383, 2.528, 9.962, 6.913, 2.171, 4.466, 0.204, 3672.353, 3.426, 35.962
2017-07-19 10:00:00, NaN, -0.471, -3.112, 7.767, 5.431, 1.795, 4.315, 0.136, 3845.216, 3.571, 35.487
2017-07-19 10:30:00, NaN, -0.317, -2.091, 7.501, 5.285, 1.359, 5.045, 0.201, NaN, NaN, NaN
2017-07-19 11:00:00, NaN, NaN, NaN, 7.480, 5.312, 1.132, 5.587, NaN, 3767.401, 3.501, 35.910
2017-07-19 11:30:00, NaN, 0.663, 4.377, 7.389, 5.305, 1.156, 5.490, 0.306, 3863.238, 3.606, 37.277
2017-07-19 12:00:00, NaN, 0.205, 1.353, 8.484, 6.272, 1.408, 5.319, 0.510, NaN, NaN, NaN
2017-07-19 12:30:00, NaN, 0.213, 1.404, 9.680, 7.172, 3.073, 3.561, 0.649, NaN, NaN, NaN
2017-07-19 13:00:00, NaN, 0.146, 0.967, 11.945, 8.835, 4.884, 2.599, 0.750, NaN, NaN, NaN
2017-07-19 13:30:00, NaN, 0.319, 2.105, 14.823, 11.655, 7.570, 1.977, 0.784, NaN, NaN, NaN
2017-07-19 14:00:00, NaN, 0.214, 1.409, 15.085, 11.580, 7.060, 2.220, 0.779, NaN, NaN, NaN
2017-07-19 14:30:00, NaN, 0.206, 1.358, 16.167, 11.605, 7.031, 2.424, 0.771, NaN, NaN, NaN
2017-07-19 15:00:00, NaN, 0.256, 1.691, 18.773, 15.017, 10.143, 1.815, 0.863, NaN, NaN, NaN
2017-07-19 15:30:00, NaN, 0.365, 2.408, 20.669, 15.906, 11.922, 1.609, 0.835, 5693.569, 5.496, 39.708
2017-07-19 16:00:00, NaN, 0.357, 2.354, 28.130, 22.203, 17.632, 1.391, 0.856, 6734.854, 5.868, 40.133
2017-07-19 16:30:00, NaN, 0.638, 4.212, 47.282, 37.546, 31.537, 1.200, 0.877, 9803.871, 8.452, 46.532
2017-07-19 17:00:00, NaN, 0.502, 3.315, 38.993, 30.645, 26.852, 1.073, 0.891, 8710.355, 6.814, 42.337
2017-07-19 17:30:00, NaN, 0.405, 2.673, 30.650, 22.909, 20.260, 1.181, 0.882, 7033.710, 6.072, 39.537
2017-07-19 18:00:00, NaN, 0.512, 3.379, 30.253, 22.898, 19.089, 1.323, 0.848, 7032.953, 6.536, 42.288
2017-07-19 18:30:00, NaN, 0.491, 3.242, 31.097, 23.442, 19.028, 1.414, 0.857, 6535.594, 6.602, 45.352
2017-07-19 19:00:00, NaN, 0.472, 3.117, 37.091, 28.050, 22.945, 1.398, 0.878, 6994.234, 8.135, 50.258
2017-07-19 19:30:00, NaN, 0.518, 3.417, 35.740, 27.649, 22.083, 1.395, 0.870, 6757.022, 7.206, 48.053
2017-07-19 20:00:00, NaN, 0.644, 4.254, 32.565, 25.163, 20.403, 1.348, 0.828, 7201.955, 7.601, 48.928
2017-07-19 20:30:00, NaN, 0.787, 5.198, 32.854, 25.425, 20.771, 1.321, 0.809, 8018.733, 7.856, 47.695
2017-07-19 21:00:00, NaN, 0.800, 5.279, 35.545, 27.565, 23.180, 1.237, 0.813, 9700.617, 8.759, 50.268
2017-07-19 21:30:00, NaN, 1.030, 6.801, 43.734, 34.008, 30.062, 1.074, 0.816, 10440.564, 9.160, 49.645
2017-07-19 22:00:00, NaN, 1.102, 7.275, 45.702, 35.822, 30.840, 1.128, 0.810, 10767.867, 9.393, 48.883
2017-07-19 22:30:00, NaN, 1.064, 7.019, 45.108, 35.534, 31.361, 1.040, 0.818, 10432.842, 9.184, 50.072
2017-07-19 23:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 1.002, 0.844, 10604.911, 9.537, 51.598
2017-07-19 23:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.085, 0.768, 11960.567, 19.167, 61.083
2017-07-20 00:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.283, 0.641, 11104.788, 14.919, 58.482
2017-07-20 00:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.702, 0.619, 9658.864, 9.908, 54.343
2017-07-20 01:00:00, NaN, 1.022, 6.744, 49.172, 38.855, 34.916, 0.977, 0.849, 8679.486, 8.865, 52.707
2017-07-20 01:30:00, NaN, 1.447, 9.550, 49.620, 39.899, 36.284, 0.893, 0.789, 8652.649, 9.134, 53.122
2017-07-20 02:00:00, NaN, 1.148, 7.576, 50.742, 40.913, 37.477, 0.864, 0.821, 7413.999, 8.308, 53.330
2017-07-20 02:30:00, NaN, 0.020, 0.129, 48.516, 37.799, 34.384, 0.984, 0.794, 6270.996, 7.521, 51.515
2017-07-20 03:00:00, NaN, 0.752, 4.962, 44.729, 35.710, 32.055, 0.952, 0.680, 5904.218, 7.353, 51.072
2017-07-20 03:30:00, NaN, 0.410, 2.709, 46.231, 36.919, 33.128, 0.952, 0.736, 5394.160, 7.618, 52.498
2017-07-20 04:00:00, NaN, 1.526, 10.073, 47.025, 37.572, 33.921, 0.933, 0.775, 5670.163, 7.607, 50.407
2017-07-20 04:30:00, NaN, 0.866, 5.717, 51.297, 41.643, 39.148, 0.767, 0.871, 5045.265, 7.740, 53.658
2017-07-20 05:00:00, NaN, 0.727, 4.796, 52.953, 42.967, 40.134, 0.788, 0.892, 5105.766, 7.813, 53.530
2017-07-20 05:30:00, NaN, 0.787, 5.195, 54.686, 44.318, 41.337, 0.795, 0.888, 5125.623, 7.875, 53.947
2017-07-20 06:00:00, NaN, 0.664, 4.383, 58.807, 48.119, 45.413, 0.733, 0.911, 5182.663, 7.942, 53.068
2017-07-20 06:30:00, NaN, 0.772, 5.095, 59.935, 49.233, 46.622, 0.713, 0.901, 5148.490, 7.965, 52.657
2017-07-20 07:00:00, NaN, 0.696, 4.596, 60.425, 49.702, 47.267, 0.696, 0.911, 4787.143, 7.866, 53.913
2017-07-20 07:30:00, NaN, 0.612, 4.042, 61.023, 50.191, 47.738, 0.696, 0.921, 4709.044, 7.810, 54.550
2017-07-20 08:00:00, NaN, 0.822, 5.428, 61.466, 50.532, 47.958, 0.704, 0.897, 4938.078, 7.913, 52.084
2017-07-20 08:30:00, NaN, 0.700, 4.620, 62.259, 51.177, 48.580, 0.703, 0.912, 5169.869, 8.233, 51.482
2017-07-20 09:00:00, NaN, 0.910, 6.008, 62.828, 51.526, 48.398, 0.741, 0.889, 5453.395, 8.254, 50.498
2017-07-20 09:30:00, NaN, 0.861, 5.680, 63.123, 51.668, 48.361, 0.757, 0.895, 5474.302, 8.342, 50.782
2017-07-20 10:00:00, NaN, 0.925, 6.105, 64.651, 53.042, 50.192, 0.719, 0.890, 7075.890, 8.863, 46.912
2017-07-20 10:30:00, NaN, 1.163, 7.678, 67.950, 55.958, 54.015, 0.648, 0.875, 8114.074, 9.568, 45.883
2017-07-20 11:00:00, NaN, 1.362, 8.989, 67.233, 55.236, 53.040, 0.670, 0.853, 12302.490, 10.719, 44.343
2017-07-20 11:30:00, NaN, 1.956, 12.907, 78.659, 65.142, 63.428, 0.611, 0.827, 15721.685, 12.628, 46.813
2017-07-20 12:00:00, NaN, 1.295, 8.545, 65.000, 53.422, 51.455, 0.671, 0.856, 9967.866, 9.702, 46.073
2017-07-20 12:30:00, NaN, 1.110, 7.324, 57.541, 47.274, 44.643, 0.720, 0.857, 9618.798, 9.485, 47.875
2017-07-20 13:00:00, NaN, 0.807, 5.328, 49.247, 40.168, 38.444, 0.707, 0.875, 8759.824, 8.695, 48.102
2017-07-20 13:30:00, NaN, 0.578, 3.812, 46.238, 37.822, 34.972, 0.795, 0.901, 8752.487, 8.827, 50.517
2017-07-20 14:00:00, NaN, 0.712, 4.696, 47.014, 37.972, 34.931, 0.845, 0.880, 8787.795, 8.976, 52.964
2017-07-20 14:30:00, NaN, 0.560, 3.696, 47.006, 37.573, 32.800, 1.039, 0.898, 8342.682, 8.654, 53.435
2017-07-20 15:00:00, NaN, 0.663, 4.376, 53.526, 41.336, 34.345, 1.273, 0.885, 9180.688, 9.538, 55.745
2017-07-20 15:30:00, NaN, 0.494, 3.257, 55.124, 43.526, 36.937, 1.150, 0.918, 8798.179, 8.961, 53.440
2017-07-20 16:00:00, NaN, 0.472, 3.115, 56.107, 43.920, 41.358, 0.862, 0.926, 11102.669, 10.024, 51.508
2017-07-20 16:30:00, NaN, 0.391, 2.577, 51.692, 40.386, 36.569, 1.012, 0.934, 13248.127, 8.235, 43.193
2017-07-20 17:00:00, NaN, 0.472, 3.116, 46.423, 36.397, 32.604, 1.009, 0.911, 14559.113, 7.973, 42.302
2017-07-20 17:30:00, NaN, 0.363, 2.394, 44.973, 34.029, 31.730, 0.991, 0.928, 9956.631, 7.527, 46.128
2017-07-20 18:00:00, NaN, 0.444, 2.930, 43.387, 32.918, 29.074, 1.143, 0.907, 11933.270, 7.810, 45.958
2017-07-20 18:30:00, NaN, 0.703, 4.638, 43.979, 33.633, 29.344, 1.157, 0.861, 15882.877, 8.909, 45.143
2017-07-20 19:00:00, NaN, 0.595, 3.927, 46.775, 37.469, 34.571, 0.925, 0.894, 16576.256, 10.281, 46.303
2017-07-20 19:30:00, NaN, 0.833, 5.496, 81.346, 64.396, 60.373, 0.845, 0.915, 9478.430, 12.418, 63.482
2017-07-20 20:00:00, NaN, 0.815, 5.380, 71.880, 56.874, 52.777, 0.886, 0.907, 11189.545, 11.311, 55.763
2017-07-20 20:30:00, NaN, 0.954, 6.300, 76.418, 61.197, 58.184, 0.772, 0.901, 11632.057, 13.055, 59.630
2017-07-20 21:00:00, NaN, 1.178, 7.777, 79.808, 63.581, 60.000, 0.806, 0.886, 11345.441, 13.069, 59.457
2017-07-20 21:30:00, NaN, 1.217, 8.033, 67.174, 54.155, 51.456, 0.753, 0.866, 13345.905, 13.100, 55.770
2017-07-20 22:00:00, NaN, 1.122, 7.404, 77.871, 62.917, 62.248, 0.629, 0.891, 13965.832, 13.034, 55.550
2017-07-20 22:30:00, NaN, 1.430, 9.439, 106.709, 88.136, 88.210, 0.548, 0.899, 14691.758, 16.528, 60.767
2017-07-20 23:00:00, NaN, 2.729, 18.012, 95.860, 78.746, 78.910, 0.585, 0.801, 13244.800, 13.344, 57.187
2017-07-20 23:30:00, NaN, 1.602, 10.574, 67.625, 54.731, 53.284, 0.671, 0.830, 11762.225, 11.877, 56.692
2017-07-21 00:00:00, NaN, 1.247, 8.232, 57.286, 46.300, 44.943, 0.686, 0.854, 11849.896, 11.476, 55.642
2017-07-21 00:30:00, NaN, 1.749, 11.543, 61.171, 49.187, 48.145, 0.665, 0.804, 13365.199, 12.379, 55.733
2017-07-21 01:00:00, NaN, 1.646, 10.862, 71.604, 57.488, 55.382, 0.723, 0.831, 15185.855, 13.503, 56.723
2017-07-21 01:30:00, NaN, 1.625, 10.723, 81.904, 66.086, 62.701, 0.760, 0.850, 14353.602, 13.636, 57.933
2017-07-21 02:00:00, NaN, 1.566, 10.338, 80.413, 64.932, 63.912, 0.644, 0.858, 12060.918, 12.946, 59.478
2017-07-21 02:30:00, NaN, 1.151, 7.598, 72.009, 58.530, 56.900, 0.672, 0.879, 9668.640, 11.123, 60.365
2017-07-21 03:00:00, NaN, 0.869, 5.732, 63.499, 50.469, 49.114, 0.723, 0.894, 8290.195, 10.166, 59.850
2017-07-21 03:30:00, NaN, 0.782, 5.162, 57.023, 47.902, 46.099, 0.602, 0.899, 7980.845, 9.680, 58.527
2017-07-21 04:00:00, NaN, 0.835, 5.512, 55.300, 46.144, 43.927, 0.653, 0.889, 8081.591, 9.647, 57.980
2017-07-21 04:30:00, NaN, 0.735, 4.853, 54.711, 45.075, 42.564, 0.713, 0.897, 9636.542, 10.036, 54.255
2017-07-21 05:00:00, NaN, 0.772, 5.094, 54.993, 44.772, 42.051, 0.762, 0.892, 8677.605, 9.908, 57.488
2017-07-21 05:30:00, NaN, 0.941, 6.208, 57.532, 45.834, 42.370, 0.866, 0.875, 10167.925, 10.469, 54.490
2017-07-21 06:00:00, NaN, 1.075, 7.092, 60.506, 48.141, 44.768, 0.856, 0.866, 14439.553, 10.788, 52.033
2017-07-21 06:30:00, NaN, 1.179, 7.781, 59.934, 47.787, 44.584, 0.840, 0.851, 12116.959, 11.168, 52.795
2017-07-21 07:00:00, NaN, 0.980, 6.470, 59.603, 47.569, 44.476, 0.831, 0.877, 7392.702, 9.854, 59.570
2017-07-21 07:30:00, NaN, 1.033, 6.818, 57.363, 45.749, 42.411, 0.858, 0.868, 11060.085, 10.519, 50.698
2017-07-21 08:00:00, NaN, 1.062, 7.010, 58.029, 46.639, 43.785, 0.803, 0.869, 22213.595, 12.828, 52.680
2017-07-21 08:30:00, NaN, 1.295, 8.550, 63.642, 51.576, 49.418, 0.715, 0.853, 19799.004, 12.826, 51.957
2017-07-21 09:00:00, NaN, 1.339, 8.837, 62.131, 49.917, 48.460, 0.700, 0.845, 15412.497, 12.155, 52.148
2017-07-21 09:30:00, NaN, 1.844, 12.174, 68.607, 55.733, 55.084, 0.623, 0.820, 28425.181, 16.500, 53.612
2017-07-21 10:00:00, NaN, 2.767, 18.259, 78.723, 65.312, 64.001, 0.582, 0.778, 22241.107, 16.707, 48.083
2017-07-21 10:30:00, NaN, 3.647, 24.071, 62.221, 50.131, 47.707, 0.754, 0.659, 12029.341, 11.996, 49.955
2017-07-21 11:00:00, NaN, 3.236, 21.358, 72.226, 59.436, 57.850, 0.636, 0.727, 18686.824, 15.609, 50.103
2017-07-21 11:30:00, NaN, 1.464, 9.659, 57.600, 48.081, 44.840, 0.713, 0.820, 10792.328, 10.669, 50.818
2017-07-21 12:00:00, NaN, 1.487, 9.814, 59.056, 48.506, 46.590, 0.684, 0.820, 11118.649, 11.034, 48.708
2017-07-21 12:30:00, NaN, 1.263, 8.332, 64.999, 53.599, 54.177, 0.509, 0.863, 11145.003, 10.591, 51.033
2017-07-21 13:00:00, NaN, 1.140, 7.522, 61.705, 50.342, 49.923, 0.594, 0.865, 9690.569, 9.993, 51.382
2017-07-21 13:30:00, NaN, 0.916, 6.047, 60.311, 49.321, 47.550, 0.682, 0.884, 9204.552, 9.260, 52.423
2017-07-21 14:00:00, NaN, 0.729, 4.810, 52.322, 41.503, 37.322, 0.966, 0.883, 9409.195, 9.492, 53.060
2017-07-21 14:30:00, NaN, 0.625, 4.127, 53.240, 42.326, 39.000, 0.886, 0.902, 12974.607, 9.071, 43.247
2017-07-21 15:00:00, NaN, 0.635, 4.190, 54.898, 43.439, 40.133, 0.889, 0.903, 46468.007, 10.250, 29.608
2017-07-21 15:30:00, NaN, 0.441, 2.910, 55.586, 45.107, 42.394, 0.764, 0.934, 43966.877, 9.321, 29.352
2017-07-21 16:00:00, NaN, 0.352, 2.323, 46.591, 36.943, 34.917, 0.823, 0.935, 17412.142, 8.376, 37.878
2017-07-21 16:30:00, NaN, 0.434, 2.867, 47.075, 36.921, 33.411, 0.976, 0.920, 8151.759, 7.899, 56.142
2017-07-21 17:00:00, NaN, 0.747, 4.930, 61.262, 48.372, 43.863, 0.969, 0.898, 12790.475, 10.512, 49.163
2017-07-21 17:30:00, NaN, 0.750, 4.951, 91.894, 73.832, 73.209, 0.636, 0.934, 12033.378, 11.326, 47.597
2017-07-21 18:00:00, NaN, 0.713, 4.707, 59.802, 48.240, 46.245, 0.734, 0.903, 8394.328, 9.147, 55.453
2017-07-21 18:30:00, NaN, 0.812, 5.361, 56.193, 44.904, 42.444, 0.795, 0.885, 7349.027, 8.943, 59.187
2017-07-21 19:00:00, NaN, 0.787, 5.192, 54.593, 43.803, 41.173, 0.800, 0.885, 6401.424, 8.383, 60.113
2017-07-21 19:30:00, NaN, 1.284, 8.472, 71.758, 57.336, 53.850, 0.803, 0.859, 10449.209, 13.833, 67.895
2017-07-21 20:00:00, NaN, 1.568, 10.345, 94.461, 75.107, 72.790, 0.735, 0.870, 10798.787, 13.849, 66.438
2017-07-21 20:30:00, NaN, 1.873, 12.362, 100.953, 81.664, 78.972, 0.694, 0.861, 15003.324, 17.604, 59.840
2017-07-21 21:00:00, NaN, 2.651, 17.497, 125.092, 100.453, 97.782, 0.690, 0.844, 22711.386, 21.379, 55.692
2017-07-21 21:30:00, NaN, 1.995, 13.166, 129.966, 104.847, 103.343, 0.641, 0.884, 19034.115, 19.283, 58.157
2017-07-21 22:00:00, NaN, 1.692, 11.165, 104.726, 84.019, 82.730, 0.668, 0.878, 19416.475, 16.650, 50.530
2017-07-21 22:30:00, NaN, 1.659, 10.946, 105.077, 81.525, 77.961, 0.838, 0.873, 18227.850, 19.623, 62.608
2017-07-21 23:00:00, NaN, 3.108, 20.515, 119.525, 94.178, 91.467, 0.753, 0.814, 19698.109, 21.077, 62.022
2017-07-21 23:30:00, NaN, 3.460, 22.836, 118.429, 93.849, 91.699, 0.719, 0.795, 20112.499, 20.511, 59.663
2017-07-22 00:00:00, NaN, 2.627, 17.338, 111.542, 90.462, 89.646, 0.611, 0.813, 18634.002, 19.755, 60.323
2017-07-22 00:30:00, NaN, 2.648, 17.475, 116.137, 93.962, 94.004, 0.590, 0.839, 15415.980, 17.517, 62.657
2017-07-22 01:00:00, NaN, 2.527, 16.677, 105.850, 85.255, 82.358, 0.720, 0.828, 16445.854, 18.698, 63.273
2017-07-22 01:30:00, NaN, 2.713, 17.908, 123.322, 99.904, 103.565, 0.479, 0.848, 15314.071, 18.778, 66.257
