building,well,depth_level,time,ch4,ch4_peak,co2,o2,h2s,co,bal,well pressure,field_notes,voc,lel,comments
Edifício I-4 ,PMG-81,A,2016-11-21,0.0,0.0,0.001,0.209,0.0,0.0,0.79,0.03,,0.0,0.0,
Edifício I-4 ,PMG-81,B,2016-11-21,0.0,0.0,0.002,0.206,0.0,0.0,0.792,-3.62,,0.0,0.0,
Conjunto Laboratorial,PMG-46,A,2016-11-21,0.0,0.0,0.016,0.188,0.0,0.0,0.7959999999999999,-0.01,,0.0,0.0,
Conjunto Laboratorial,PMG-46,B,2016-11-21,0.006999999999999999,0.008,0.153,0.005,0.0,0.0,0.835,0.08,,0.0,0.16,
Conjunto Laboratorial,PMG-47,A,2016-11-21,0.0,0.0,0.005,0.201,0.0,0.0,0.794,-0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-47,B,2016-11-21,0.0,0.0,0.05,0.157,0.0,0.0,0.7929999999999999,0.06,,0.0,0.0,
Conjunto Laboratorial,PMG-48,A,2016-11-21,0.0,0.0,0.015,0.191,0.0,0.0,0.794,0.06,,0.0,0.0,
Conjunto Laboratorial,PMG-48,B,2016-11-21,0.194,0.194,0.049,0.08199999999999999,0.0,0.0,0.675,0.07,E,0.0,1.0,
Conjunto Laboratorial,PMG-49,A,2016-11-21,0.0,0.0,0.012,0.197,0.0,0.0,0.7909999999999999,0.13,,0.0,0.0,
Conjunto Laboratorial,PMG-49,B,2016-11-21,0.061,0.062,0.028,0.167,0.0,0.0,0.7440000000000001,0.02,E,0.0,1.0,
Conjunto Laboratorial,PMG-50,A,2016-11-21,0.0,0.0,0.004,0.205,0.0,0.0,0.7909999999999999,0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-50,B,2016-11-21,0.011,0.015,0.141,0.006999999999999999,0.0,0.0,0.841,0.05,,0.0,0.31,
Conjunto Laboratorial,PMG-51,A,2016-11-21,0.0,0.0,0.006,0.203,0.0,0.0,0.7909999999999999,0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-51,B,2016-11-21,0.228,0.228,0.065,0.023,0.0,0.0,0.684,-0.08,,0.0,0.1,
Conjunto Laboratorial,PMG-52,A,2016-11-21,0.0,0.0,0.003,0.208,0.0,0.0,0.789,0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-52,B,2016-11-21,0.0,0.0,0.006,0.203,0.0,0.0,0.7909999999999999,0.39,,0.0,0.0,
Conjunto Laboratorial,PMG-53,A,2016-11-21,0.0,0.0,0.002,0.205,0.0,0.0,0.7929999999999999,-0.01,,0.0,0.0,
Conjunto Laboratorial,PMG-53,B,2016-11-21,0.02,0.025,0.09,0.005,0.0,0.0,0.885,0.06,,0.0,0.51,
Conjunto Laboratorial,PMG-54,A,2016-11-21,0.0,0.0,0.006999999999999999,0.201,0.0,0.0,0.792,0.01,,0.0,0.0,
Conjunto Laboratorial,PMG-54,B,2016-11-21,0.124,0.125,0.104,0.006,0.0,0.0,0.7659999999999999,0.16,,0.0,1.0,
Conjunto Laboratorial,PMG-55,A,2016-11-21,0.0,0.0,0.008,0.207,1.0,0.0,0.785,0.13,,0.0,0.0,
Conjunto Laboratorial,PMG-55,B,2016-11-21,0.004,0.004,0.159,0.02,1.0,0.0,0.8170000000000001,0.05,,0.0,0.08,
Conjunto Laboratorial,PMG-56,A,2016-11-21,0.0,0.0,0.004,0.209,0.0,0.0,0.787,-0.01,,0.0,0.0,
Conjunto Laboratorial,PMG-56,B,2016-11-21,0.0,0.0,0.043,0.159,1.0,0.0,0.7979999999999999,0.07,,0.0,0.0,
Conjunto Laboratorial,PMG-57,A,2016-11-21,0.0,0.0,0.004,0.206,0.0,0.0,0.79,-0.14,,0.0,0.0,
Conjunto Laboratorial,PMG-57,B,2016-11-21,0.0,0.0,0.103,0.07,0.0,0.0,0.8270000000000001,-0.04,,0.0,0.0,
Conjunto Laboratorial,PMG-58,A,2016-11-21,0.0,0.0,0.004,0.209,0.0,0.0,0.787,-0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-58,B,2016-11-21,0.0,0.0,0.049,0.149,0.0,0.0,0.802,-0.09,,0.0,0.0,
Conjunto Laboratorial,PMG-59,A,2016-11-21,0.0,0.0,0.002,0.209,0.0,0.0,0.789,-0.08,,0.0,0.0,
Conjunto Laboratorial,PMG-59,B,2016-11-21,0.079,0.079,0.13,0.027,0.0,0.0,0.764,0.02,,0.0,1.0,
Conjunto Laboratorial,PMG-60,A,2016-11-21,0.0,0.0,0.005,0.206,0.0,0.0,0.789,-0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-60,B,2016-11-21,0.048,0.053,0.084,0.006,0.0,0.0,0.862,-0.07,E,0.0,1.0,
Conjunto Laboratorial,PMG-61,A,2016-11-21,0.0,0.0,0.006,0.208,0.0,0.0,0.7859999999999999,-0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-61,B,2016-11-21,0.022,0.025,0.11,0.004,0.0,0.0,0.8640000000000001,0.04,,0.0,0.5,
Conjunto Laboratorial,PMG-62,A,2016-11-21,0.0,0.0,0.003,0.21,0.0,0.0,0.787,0.03,,0.0,0.0,
Conjunto Laboratorial,PMG-62,B,2016-11-21,0.453,0.454,0.125,0.014,0.0,0.0,0.408,0.08,E,0.0,1.0,
Bloco Inicial (conjunto didático),PMG-01,A,2016-11-21,0.0,0.0,0.006999999999999999,0.198,0.0,0.0,0.795,0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-01,B,2016-11-21,0.0,0.0,0.165,0.012,1.0,0.0,0.823,0.03,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-02,A,2016-11-21,0.0,0.0,0.004,0.209,1.0,0.0,0.787,0.01,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-02,B,2016-11-21,0.0,0.0,0.009000000000000001,0.198,1.0,0.0,0.7929999999999999,2.25,A,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-03,A,2016-11-21,0.001,0.001,0.005,0.201,0.0,0.0,0.7929999999999999,0.12,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-03,B,2016-11-21,0.001,0.001,0.077,0.05400000000000001,1.0,0.0,0.868,-0.03,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-04,A,2016-11-21,0.0,0.0,0.009000000000000001,0.205,1.0,0.0,0.7859999999999999,0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-04,B,2016-11-21,0.001,0.001,0.04099999999999999,0.166,1.0,0.0,0.792,0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-05,A,2016-11-21,0.0,0.0,0.005,0.207,1.0,0.0,0.7879999999999999,-0.06,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-05,B,2016-11-21,0.006,0.008,0.005,0.189,1.0,0.0,0.8,-10.14,A,0.0,0.16,
Bloco Inicial (conjunto didático),PMG-06,A,2016-11-21,0.001,0.001,0.008,0.199,0.0,0.0,0.792,0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-06,B,2016-11-21,0.591,0.602,0.079,0.031,1.0,0.0,0.299,38.3,A,0.0,1.0,
Bloco Inicial (conjunto didático),PMG-07,A,2016-11-21,0.001,0.001,0.005,0.208,0.0,0.0,0.7859999999999999,0.14,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-07,B,2016-11-21,0.001,0.001,0.005,0.204,1.0,0.0,0.79,-2.18,A,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-08,A,2016-11-21,0.0,0.0,0.004,0.203,0.0,0.0,0.7929999999999999,0.12,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-08,B,2016-11-21,0.0,0.0,0.005,0.19,0.0,0.0,0.805,-0.84,A,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-09,A,2016-11-21,0.0,0.0,0.045,0.167,1.0,0.0,0.7879999999999999,0.04,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-09,B,2016-11-21,0.004,0.006999999999999999,0.019,0.178,1.0,0.0,0.799,-0.04,,0.0,0.15,
Bloco Inicial (conjunto didático),PMG-10,A,2016-11-21,0.0,0.0,0.02,0.186,1.0,0.0,0.794,0.1,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-10,B,2016-11-21,0.0,0.0,0.057,0.128,1.0,0.0,0.815,0.02,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-84,A,2016-11-21,0.0,0.0,0.006999999999999999,0.203,1.0,0.0,0.79,-0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-84,B,2016-11-21,0.0,0.0,0.095,0.104,1.0,0.0,0.8009999999999999,-0.11,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-85,A,2016-11-21,0.0,0.0,0.047,0.156,1.0,0.0,0.797,-0.08,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-85,B,2016-11-21,0.0,0.0,0.09300000000000001,0.094,1.0,0.0,0.813,0.14,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-86,A,2016-11-21,0.0,0.0,0.01,0.196,1.0,0.0,0.794,0.19,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-86,B,2016-11-21,0.0,0.0,0.042,0.152,1.0,0.0,0.8059999999999999,-0.1,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-87,A,2016-11-21,0.0,0.0,0.062,0.09300000000000001,2.0,0.0,0.845,-0.03,,0.0,0.0,
Bloco Inicial (conjunto didático),PMG-87,B,2016-11-21,0.0,0.0,0.077,0.123,1.0,0.0,0.8,-0.15,,0.0,0.0,
Enfermaria,PMG-70,A,2016-11-21,0.0,0.0,0.002,0.203,0.0,0.0,0.795,0.04,,0.0,0.0,
Enfermaria,PMG-70,B,2016-11-21,0.0,0.0,0.004,0.197,0.0,0.0,0.799,0.08,A,0.0,0.0,
Enfermaria,PMG-71,A,2016-11-21,0.0,0.0,0.002,0.202,0.0,0.0,0.7959999999999999,-0.08,,0.0,0.0,
Enfermaria,PMG-71,B,2016-11-21,0.003,0.004,0.017,0.008,0.0,0.0,0.972,0.13,,0.0,0.0,
Enfermaria,PMG-72,A,2016-11-21,0.0,0.0,0.002,0.204,0.0,0.0,0.794,-0.06,,0.0,0.0,
Enfermaria,PMG-72,B,2016-11-21,0.0,0.0,0.012,0.167,0.0,0.0,0.821,-0.05,,0.0,0.0,
Enfermaria,PMG-73,A,2016-11-21,0.0,0.0,0.004,0.202,0.0,0.0,0.794,0.26,,0.0,0.0,
Enfermaria,PMG-73,B,2016-11-21,0.0,0.0,0.005,0.197,0.0,0.0,0.7979999999999999,-0.01,,0.0,0.0,
Enfermaria,PMG-74,A,2016-11-21,0.0,0.0,0.004,0.191,0.0,0.0,0.805,0.05,,0.0,0.0,
Enfermaria,PMG-74,B,2016-11-21,0.033,0.035,0.009000000000000001,0.005,0.0,0.0,0.953,-0.03,,0.0,0.71,
Enfermaria,PMG-75,A,2016-11-21,0.0,0.0,0.004,0.203,0.0,0.0,0.7929999999999999,0.01,,0.0,0.0,
Enfermaria,PMG-75,B,2016-11-21,0.0,0.0,0.065,0.024,1.0,0.0,0.9109999999999999,-0.03,,0.0,0.0,
Enfermaria,PMG-76,A,2016-11-21,0.0,0.0,0.004,0.204,0.0,0.0,0.792,0.23,,0.0,0.0,
Enfermaria,PMG-76,B,2016-11-21,0.0,0.0,0.03700000000000001,0.094,0.0,0.0,0.8690000000000001,0.02,,0.0,0.0,
CAT,PMG-82,A,2016-11-21,0.0,0.0,0.052,0.152,0.0,0.0,0.7959999999999999,0.11,,0.0,0.0,
CAT,PMG-82,B,2016-11-21,0.0,0.0,0.13,0.078,0.0,0.0,0.792,0.08,,0.0,0.0,
CAT,PMG-83,A,2016-11-21,0.0,0.0,0.03700000000000001,0.175,0.0,0.0,0.7879999999999999,-0.01,,0.0,0.0,
CAT,PMG-83,B,2016-11-21,0.0,0.0,0.121,0.078,0.0,0.0,0.8009999999999999,0.05,,0.0,0.0,
CAT,PMG-94,A,2016-11-21,0.0,0.0,0.004,0.208,0.0,0.0,0.7879999999999999,0.05,,0.0,0.0,
CAT,PMG-94,B,2016-11-21,0.0,0.0,0.137,0.052,0.0,0.0,0.8109999999999999,0.06,,0.0,0.0,
CAT,PMG-95,A,2016-11-21,0.0,0.0,0.039,0.164,0.0,0.0,0.797,0.1,,0.0,0.0,
CAT,PMG-95,B,2016-11-21,0.0,0.0,0.098,0.118,0.0,0.0,0.784,-0.01,,0.0,0.0,
CAT,PMG-96,A,2016-11-21,0.0,0.0,0.019,0.185,0.0,0.0,0.7959999999999999,-0.08,,0.0,0.0,
CAT,PMG-96,B,2016-11-21,0.0,0.0,0.128,0.029,0.0,0.0,0.843,0.02,,0.0,0.0,
CAT,PMG-97,A,2016-11-21,0.0,0.0,0.006,0.209,0.0,0.0,0.785,0.03,,0.0,0.0,
CAT,PMG-97,B,2016-11-21,0.0,0.0,0.067,0.125,0.0,0.0,0.8079999999999999,0.03,,0.0,0.0,
CAT,PMG-98,A,2016-11-21,0.0,0.0,0.004,0.21,0.0,0.0,0.7859999999999999,0.08,,0.0,0.0,
CAT,PMG-98,B,2016-11-21,0.0,0.0,0.016,0.193,0.0,0.0,0.7909999999999999,0.01,,0.0,0.0,
Incubadora,PMG-88,A,2016-11-21,0.0,0.0,0.005,0.2,0.0,0.0,0.795,-0.11,,0.0,0.0,
Incubadora,PMG-88,B,2016-11-21,0.0,0.0,0.006999999999999999,0.196,0.0,0.0,0.797,-0.07,,0.0,0.0,
Incubadora,PMG-89,A,2016-11-21,0.0,0.0,0.003,0.203,0.0,0.0,0.794,-0.02,,0.0,0.0,
Incubadora,PMG-89,B,2016-11-21,0.0,0.0,0.018,0.186,0.0,0.0,0.7959999999999999,-0.17,,0.0,0.0,
Incubadora,PMG-90,A,2016-11-21,0.0,0.0,0.005,0.203,0.0,0.0,0.792,-0.09,,0.0,0.0,
Incubadora,PMG-90,B,2016-11-21,0.0,0.0,0.016,0.188,0.0,0.0,0.7959999999999999,-0.05,,0.0,0.0,
Incubadora,PMG-91,A,2016-11-21,0.0,0.0,0.006,0.206,1.0,0.0,0.7879999999999999,-0.01,,0.0,0.0,
Incubadora,PMG-91,B,2016-11-21,0.0,0.0,0.032,0.172,1.0,0.0,0.7959999999999999,0.01,,0.0,0.0,
Incubadora,PMG-92,A,2016-11-21,0.0,0.0,0.006,0.211,0.0,0.0,0.7829999999999999,0.03,,0.0,0.0,
Incubadora,PMG-92,B,2016-11-21,0.0,0.0,0.024,0.179,0.0,0.0,0.797,0.02,,0.0,0.0,
Incubadora,PMG-93,A,2016-11-21,0.0,0.0,0.008,0.211,0.0,0.0,0.782,0.05,,0.0,0.0,
Incubadora,PMG-93,B,2016-11-21,0.0,0.0,0.013,0.193,0.0,0.0,0.794,0.02,,0.0,0.0,
Ginásio Poliesportivo,PMG-102,,2016-11-21,0.0,0.0,0.001,0.207,1.0,0.0,0.792,-0.01,,0.0,0.0,
Ginásio Poliesportivo,PMG-103,,2016-11-21,0.0,0.0,0.002,0.206,0.0,0.0,0.792,0.01,,0.0,0.0,
Ginásio Poliesportivo,PMG-104,,2016-11-21,0.0,0.0,0.004,0.204,0.0,0.0,0.792,0.06,,0.0,0.0,
Ginásio Poliesportivo,PMG-105,,2016-11-21,0.001,0.001,0.039,0.158,0.0,0.0,0.802,0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-106,,2016-11-21,0.0,0.0,0.008,0.2,1.0,0.0,0.792,-0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-107,,2016-11-21,0.0,0.0,0.004,0.202,1.0,0.0,0.794,-0.02,,0.0,0.0,
Ginásio Poliesportivo,PMG-108,,2016-11-21,0.0,0.0,0.002,0.205,1.0,0.0,0.7929999999999999,0.43,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,A,2016-11-21,0.0,0.0,0.001,0.205,0.0,0.0,0.794,0.35,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,B,2016-11-21,0.0,0.0,0.024,0.173,1.0,0.0,0.8029999999999999,0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,A,2016-11-21,0.001,0.001,0.001,0.208,1.0,0.0,0.79,0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,B,2016-11-21,0.001,0.001,0.063,0.104,1.0,0.0,0.8320000000000001,-0.34,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,A,2016-11-21,0.0,0.0,0.001,0.207,0.0,0.0,0.792,0.05,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,B,2016-11-21,0.0,0.0,0.003,0.202,1.0,0.0,0.795,0.07,,0.0,0.0,
Ginásio Poliesportivo,PMG-112,,2016-11-21,0.001,0.001,0.003,0.208,1.0,0.0,0.7879999999999999,0.04,,0.0,0.0,
Guarda Universitário,PMG-116,A,2016-11-21,0.0,0.0,0.001,0.209,0.0,0.0,0.79,-0.24,,0.0,0.0,
Guarda Universitário,PMG-116,B,2016-11-21,0.0,0.0,0.006999999999999999,0.194,0.0,0.0,0.799,-0.29,,0.0,0.0,
Guarda Universitário,PMG-117,A,2016-11-21,0.0,0.0,0.003,0.207,0.0,0.0,0.79,-0.21,,0.0,0.0,
Guarda Universitário,PMG-117,B,2016-11-21,0.0,0.0,0.023,0.174,0.0,0.0,0.8029999999999999,-0.15,,0.0,0.0,
Guarda Universitário,PMG-118,A,2016-11-21,0.0,0.0,0.006,0.206,0.0,0.0,0.7879999999999999,-0.05,,0.0,0.0,
Guarda Universitário,PMG-118,B,2016-11-21,0.0,0.0,0.003,0.207,0.0,0.0,0.79,-0.02,,0.0,0.0,
Portaria P3,PMG-119,A,2016-11-21,0.0,0.0,0.002,0.205,0.0,0.0,0.7929999999999999,-0.03,,0.0,0.0,
Portaria P3,PMG-119,B,2016-11-21,0.0,0.0,0.003,0.202,0.0,0.0,0.795,0.07,,0.0,0.0,
Portaria P3,PMG-119,C,2016-11-21,0.0,0.0,0.003,0.201,0.0,0.0,0.7959999999999999,1.86,A,0.0,0.0,
Portaria P3,PMG-120,A,2016-11-21,0.0,0.0,0.009000000000000001,0.202,0.0,0.0,0.789,-0.04,,0.0,0.0,
Portaria P3,PMG-120,B,2016-11-21,0.0,0.0,0.005,0.202,0.0,0.0,0.7929999999999999,0.23,,0.0,0.0,
Portaria P3,PMG-120,C,2016-11-21,0.0,0.0,0.006,0.194,0.0,0.0,0.8,5.04,A,0.0,0.0,
Transportes,PMG-121,A,2016-11-21,0.0,0.0,0.005,0.208,0.0,0.0,0.787,0.01,,0.0,0.0,
Transportes,PMG-121,B,2016-11-21,0.0,0.0,0.147,0.011,0.0,0.0,0.8420000000000001,0.02,,0.0,0.0,
Transportes,PMG-122,A,2016-11-21,0.0,0.0,0.002,0.207,0.0,0.0,0.7909999999999999,0.05,,0.0,0.0,
Transportes,PMG-122,B,2016-11-21,0.0,0.0,0.169,0.005,0.0,0.0,0.826,-0.07,,0.0,0.0,
Transportes,PMG-123,A,2016-11-21,0.0,0.0,0.012,0.195,0.0,0.0,0.7929999999999999,0.03,,0.0,0.0,
Transportes,PMG-123,B,2016-11-21,0.0,0.0,0.161,0.016,0.0,0.0,0.823,0.01,,0.0,0.0,
Transportes,PMG-124,A,2016-11-21,0.0,0.0,0.005,0.202,0.0,0.0,0.7929999999999999,0.08,,0.0,0.0,
Transportes,PMG-124,B,2016-11-21,0.0,0.0,0.17,0.005,0.0,0.0,0.825,0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,A,2016-11-28,0.0,0.0,0.063,0.148,0.0,0.0,0.789,-0.06,,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,B,2016-11-28,0.0,0.0,0.09300000000000001,0.114,1.0,0.0,0.7929999999999999,-0.01,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,A,2016-11-28,0.0,0.0,0.025,0.182,0.0,0.0,0.7929999999999999,-0.11,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,B,2016-11-28,0.0,0.0,0.05,0.156,1.0,0.0,0.794,1.02,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,A,2016-11-28,0.0,0.0,0.003,0.205,0.0,0.0,0.792,0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,B,2016-11-28,0.0,0.0,0.034,0.165,1.0,0.0,0.8009999999999999,-0.13,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,A,2016-11-28,0.0,0.0,0.003,0.209,1.0,0.0,0.7879999999999999,0.02,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,B,2016-11-28,0.0,0.0,0.008,0.201,1.0,0.0,0.7909999999999999,-0.03,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,A,2016-11-28,0.0,0.0,0.003,0.203,0.0,0.0,0.794,-0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,B,2016-11-28,0.0,0.0,0.063,0.13,0.0,0.0,0.807,0.21,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,A,2016-11-28,0.0,0.0,0.012,0.204,0.0,0.0,0.784,0.16,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,B,2016-11-28,0.0,0.0,0.022,0.18,1.0,0.0,0.7979999999999999,-0.06,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,A,2016-11-28,0.0,0.0,0.002,0.208,0.0,0.0,0.79,0.32,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,B,2016-11-28,0.0,0.0,0.019,0.185,0.0,0.0,0.7959999999999999,0.11,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,A,2016-11-28,0.0,0.0,0.003,0.21,1.0,0.0,0.787,-0.01,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,B,2016-11-28,0.487,0.487,0.066,0.009000000000000001,1.0,0.0,0.4379999999999999,16.33,E,0.0,1.0,
Edifício I-1    Parte 1,PMG-115,A,2016-11-28,0.0,0.0,0.002,0.209,0.0,0.0,0.789,-0.01,,0.0,0.0,
Edifício I-1    Parte 1,PMG-115,B,2016-11-28,0.0,0.0,0.022,0.184,1.0,0.0,0.794,0.01,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,A,2016-11-28,0.0,0.0,0.043,0.157,1.0,0.0,0.8,-0.17,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,B,2016-11-28,0.0,0.0,0.091,0.1,1.0,0.0,0.809,-0.03,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,A,2016-11-28,0.0,0.0,0.019,0.188,1.0,0.0,0.7929999999999999,-0.05,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,B,2016-11-28,0.0,0.0,0.044,0.16,1.0,0.0,0.7959999999999999,-0.07,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,A,2016-11-28,0.0,0.0,0.003,0.211,1.0,0.0,0.7859999999999999,0.03,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,B,2016-11-28,0.0,0.0,0.002,0.212,1.0,0.0,0.7859999999999999,0.11,,0.0,0.0,
Edifício I-1    Parte 2,PMG-13,A,2016-11-28,0.0,0.0,0.03700000000000001,0.169,1.0,0.0,0.794,-0.01,,0.0,0.0,
Edifício I-1    Parte 2,PMG-13,B,2016-11-28,0.0,0.0,0.053,0.154,1.0,0.0,0.7929999999999999,0.19,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,A,2016-11-28,0.0,0.0,0.005,0.204,0.0,0.0,0.7909999999999999,-0.08,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,B,2016-11-28,0.0,0.0,0.015,0.192,0.0,0.0,0.7929999999999999,-0.02,,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,A,2016-11-28,0.0,0.0,0.023,0.18,0.0,0.0,0.797,0.17,,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,B,2016-11-28,0.035,0.036,0.137,0.021,0.0,0.0,0.807,0.03,,0.0,0.78,
Edifício I-1    Parte 2,PMG-12,A,2016-11-28,0.0,0.0,0.038,0.158,0.0,0.0,0.804,-0.13,,0.0,0.0,
Edifício I-1    Parte 2,PMG-12,B,2016-11-28,0.0,0.0,0.006999999999999999,0.206,0.0,0.0,0.787,0.01,A,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,A,2016-11-28,0.0,0.0,0.016,0.192,2.0,0.0,0.792,-0.04,,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,B,2016-11-28,0.0,0.0,0.023,0.184,1.0,0.0,0.7929999999999999,-0.07,,0.0,0.0,
I-3 Auditórios,PMG-25,A,2016-11-28,0.0,0.0,0.006,0.203,0.0,0.0,0.7909999999999999,0.01,,0.0,0.0,
I-3 Auditórios,PMG-25,B,2016-11-28,0.0,0.0,0.025,0.182,0.0,0.0,0.7929999999999999,0.05,,0.0,0.0,
I-3 Auditórios,PMG-26,A,2016-11-28,0.0,0.0,0.006,0.204,0.0,0.0,0.79,0.03,,0.0,0.0,
I-3 Auditórios,PMG-26,B,2016-11-28,0.0,0.0,0.039,0.159,0.0,0.0,0.802,0.01,,0.0,0.0,
I-3 Auditórios,PMG-27,A,2016-11-28,0.0,0.0,0.015,0.189,0.0,0.0,0.7959999999999999,0.06,,0.0,0.0,
I-3 Auditórios,PMG-27,B,2016-11-28,0.0,0.0,0.081,0.119,0.0,0.0,0.8,0.01,,0.0,0.0,
I-3 Auditórios,PMG-28,A,2016-11-28,0.0,0.0,0.023,0.179,0.0,0.0,0.7979999999999999,0.04,,0.0,0.0,
I-3 Auditórios,PMG-28,B,2016-11-28,0.0,0.0,0.114,0.085,0.0,0.0,0.8009999999999999,0.01,,0.0,0.0,
I-3 Auditórios,PMG-29,A,2016-11-28,0.0,0.0,0.009000000000000001,0.203,0.0,0.0,0.7879999999999999,0.03,,0.0,0.0,
I-3 Auditórios,PMG-29,B,2016-11-28,0.0,0.0,0.024,0.181,0.0,0.0,0.795,0.07,,0.0,0.0,
I-3 Auditórios,PMG-44,A,2016-11-28,0.0,0.0,0.009000000000000001,0.198,1.0,0.0,0.7929999999999999,0.04,,0.0,0.0,
I-3 Auditórios,PMG-44,B,2016-11-28,0.0,0.0,0.023,0.19,1.0,0.0,0.787,0.15,,0.0,0.0,
I-3 Auditórios,PMG-45,A,2016-11-28,0.0,0.0,0.018,0.193,0.0,0.0,0.789,0.56,,0.0,0.0,
I-3 Auditórios,PMG-45,B,2016-11-28,0.001,0.001,0.023,0.189,1.0,0.0,0.787,0.14,,0.0,0.0,
I-3 Biblioteca,PMG-30,A,2016-11-28,0.0,0.0,0.004,0.202,0.0,0.0,0.794,-0.01,,0.0,0.0,
I-3 Biblioteca,PMG-30,B,2016-11-28,0.0,0.0,0.07400000000000001,0.115,0.0,0.0,0.8109999999999999,0.13,,0.0,0.0,
I-3 Biblioteca,PMG-31,A,2016-11-28,0.0,0.0,0.004,0.2,0.0,0.0,0.7959999999999999,-0.18,,0.0,0.0,
I-3 Biblioteca,PMG-31,B,2016-11-28,0.0,0.0,0.006999999999999999,0.196,0.0,0.0,0.797,0.29,A,0.0,0.0,
I-3 Biblioteca,PMG-32,A,2016-11-28,0.0,0.0,0.005,0.201,0.0,0.0,0.794,-0.02,,0.0,0.0,
I-3 Biblioteca,PMG-32,B,2016-11-28,0.0,0.0,0.064,0.131,0.0,0.0,0.805,-0.09,,0.0,0.0,
I-3 Biblioteca,PMG-33,A,2016-11-28,0.0,0.0,0.005,0.201,0.0,0.0,0.794,0.03,,0.0,0.0,
I-3 Biblioteca,PMG-33,B,2016-11-28,0.0,0.0,0.124,0.066,0.0,0.0,0.81,0.11,,0.0,0.0,
I-3 Biblioteca,PMG-34,A,2016-11-28,0.0,0.0,0.01,0.201,0.0,0.0,0.789,-0.12,,0.0,0.0,
I-3 Biblioteca,PMG-34,B,2016-11-28,0.0,0.0,0.04,0.166,0.0,0.0,0.794,-0.02,,0.0,0.0,
